taxID,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18
39486,3494,4,0,1,0,1436,703,20,65,6
39488,2091,237,3,3,5,1917,1415,123,819,978
39491,471,45,1,0,3,1734,1659,572,93,114
39496,626,7,1,5,4,452,750,154,22,75
39645,0,0,0,0,0,2,0,0,0,0
39692,0,1,0,0,8,0,0,0,0,0
39694,0,0,0,0,1,0,0,0,0,0
39777,0,0,0,0,0,1,0,0,0,0
39778,1,0,0,0,0,0,0,0,1,0
39950,5,3,2,0,2,0,0,0,0,0
39960,0,0,0,0,1,0,0,0,0,0
40041,0,0,0,0,362,0,1,0,0,0
40214,0,0,0,0,1,0,0,0,0,0
40545,0,0,0,37,0,5,9,0,57,558
41431,1,1,0,0,0,0,0,0,0,0
41434,29,0,0,0,0,0,0,0,0,0
41977,45,165,64,1,191,13,12,193,20,104
42858,5810,321,412,1301665,246913,6621,4414,451,711,427
42897,135,0,0,0,2,0,0,0,0,3
43674,1,0,0,0,0,0,0,0,0,0
43765,3,0,0,0,0,0,0,0,0,1
43767,0,2,0,0,11,0,0,0,0,0
43768,1,351,5,0,169,0,1,2,0,3
43769,0,1,0,0,0,0,0,0,0,0
43770,0,20,2,0,1,0,0,1,1,910
43771,21,533,4,0,2,11,11,0,0,0
43989,0,0,0,0,0,2,0,0,0,0
43990,0,0,1,0,0,0,0,0,0,0
44008,0,0,0,16,5,0,0,1,8,1
44009,0,0,0,0,0,0,0,0,6,30
44139,0,4,0,0,1,0,1,2,0,3
44574,0,0,0,0,0,0,1,0,0,0
44742,113,0,0,0,0,98,4,0,815,0
44750,0,0,0,0,0,0,0,0,0,1
45067,1,0,0,0,0,0,0,0,0,0
45243,0,0,0,0,0,0,1,0,1,0
45254,13,1,1,7,0,34,22,0,17,21
45495,1,0,0,0,0,0,0,0,0,0
45634,0,0,0,1,0,0,0,0,0,0
45656,0,0,0,0,0,1,0,0,0,0
45668,0,5,1,0,3,0,0,3,0,2
45851,14781,9,11,8,13,31500,25829,11514,320,4421
45972,1,0,0,202,9,0,0,0,3,0
46124,0,0,0,0,0,0,0,0,251,0
46125,1,0,0,0,0,0,0,0,2,0
46126,2,6,15,6,20,1,0,11,0,8
46127,2,3,6,3,8,0,0,1,0,1
46503,96,0,1,0,2,655,481,1,957,6
46506,164,3,2,0,0,26,25,7,251,2
46507,0,0,0,0,0,1,0,0,2,0
46867,0,0,0,0,0,0,0,0,1,0
47421,1,1,4,0,0,0,0,2,0,0
47493,0,0,0,0,0,0,0,0,38,0
47671,0,0,0,0,0,0,0,7,1,5
47678,488,1,3,1,3,132,50,0,1874,1
47715,0,0,0,0,0,0,1,0,0,0
47770,367,0,1,1,1,0,0,1,19,0
47877,0,0,0,0,0,0,0,0,1,0
47880,0,0,0,0,0,0,0,6,0,0
47917,2,0,0,0,0,0,0,0,0,0
47989,0,0,0,0,1,0,0,0,0,0
48296,3,0,0,0,0,0,0,273,0,0
48984,1,0,0,0,0,0,0,0,0,0
49283,2,0,0,0,0,0,0,1,1,0
50719,2,0,0,0,0,0,0,0,0,0
51101,0,0,0,0,0,0,0,0,3,0
51173,158,429,636,1,1020,23,15,616,49,317
51515,1,2,1,0,1,636,853,6040,230,1
51663,0,0,0,0,0,0,1,0,0,3
51664,0,0,0,0,0,0,0,0,0,1
51665,1,9,1,1,4,0,0,11,2,2
51669,0,0,1,7,0,0,2,0,1,35
52771,0,0,0,0,0,13,15,0,0,0
52774,0,0,0,0,0,0,1,0,0,1
53336,1,0,0,0,0,0,0,0,0,0
53344,9,20,23,4,37,0,0,21,1,40
53345,0,1,0,0,1,0,0,3,0,0
53346,0,0,0,0,0,0,0,0,0,7
53358,0,0,0,0,5,0,0,0,0,0
53374,0,0,0,0,0,0,0,0,0,9
53407,0,0,0,0,0,0,0,1,0,0
53442,0,0,0,0,0,0,0,0,5,0
53458,0,0,0,0,199,0,0,0,1,0
54006,2,0,0,0,0,4,1,1,1,0
54291,1,0,0,0,0,0,0,0,0,0
54388,1,0,0,0,0,0,0,0,0,0
54736,22,0,0,0,0,0,0,0,0,0
54914,0,0,0,0,0,0,0,0,1,0
55212,20,0,0,0,0,0,0,0,0,0
55395,0,0,0,0,0,0,0,0,0,1
55583,0,0,0,0,0,1,1,0,0,0
57045,26,0,0,0,0,0,0,0,0,1
57664,0,0,0,0,0,1,0,0,0,0
57706,33,0,0,0,0,0,0,0,1,0
57743,141,0,0,0,0,0,0,0,1,0
57975,0,0,0,0,0,0,0,0,2,10
58712,75,0,0,0,1,0,0,0,0,0
59201,107,0,0,0,2,0,0,0,0,1
59204,2,0,0,0,0,0,0,0,0,0
59310,0,0,0,2,44,3,2,0,0,0
59374,0,1,0,0,0,0,0,0,0,0
59814,3,0,0,0,0,0,0,0,0,0
59893,0,0,0,0,1,1,0,0,0,0
59932,0,0,1,0,0,0,0,0,0,0
60480,0,0,1,0,0,0,0,0,0,0
60519,0,0,0,0,0,0,0,0,0,1
60550,0,0,0,7,0,2,0,0,9,65
61015,0,0,0,6,5,0,0,0,0,0
61592,0,0,0,0,0,1,0,0,0,0
61624,0,0,0,0,0,0,0,0,1,1
61645,63,0,0,0,2,0,0,0,0,1
61647,3,0,0,0,0,0,0,0,0,0
63186,0,0,0,0,0,3,3,0,1,0
63737,0,0,0,0,0,0,0,0,1,0
64104,0,2,0,0,3,0,0,6,1,3
65093,0,0,0,0,0,0,1,0,0,0
65393,91,46,0,0,0,182,110,1,0,0
65700,3,0,0,0,0,0,0,0,0,0
66228,2,0,1,0,1,0,2,0,0,0
66269,29,0,0,0,1,0,0,0,0,0
66692,3,11,12,1,34,0,0,13,1,10
66712,0,0,0,0,0,1,0,0,0,0
